Client_Income,Car_Owned,Bike_Owned,Active_Loan,House_Own,Child_Count,Credit_Amount,Loan_Annuity,Client_Education,Workphone_Working,Client_Family_Members,Default,Age_Years,Employed_Years,Client_Income_Type_Commercial,Client_Income_Type_Govt Job,Client_Income_Type_Maternity leave,Client_Income_Type_Retired,Client_Income_Type_Service,Client_Income_Type_Student,Client_Marital_Status_D,Client_Marital_Status_M,Client_Marital_Status_S,Client_Marital_Status_W,Client_Gender_Female,Client_Gender_Male,Loan_Contract_Type_CL,Loan_Contract_Type_RL
0.35064935064935066,0,1,1,1,0.3333333333333333,0.07183115481472599,0.28182425659873034,4,0,0.6666666666666667,0,0.3125,0.08571428571428572,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.4949494949494949,0,0,0,1,0.0,0.47313826597913416,0.49574006014032734,4,0,0.3333333333333333,0,0.45833333333333326,0.5142857142857142,0,1,0,0,0,0,0,1,0,0,0,1,1,0
0.27849927849927847,0,0,0,1,0.0,0.11991845545029381,0.2942699632475777,4,0,0.3333333333333333,0,0.29166666666666663,0.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.4949494949494949,1,1,0,1,0.3333333333333333,0.3647919414797937,0.6264617440694954,0,0,0.6666666666666667,0,0.39583333333333326,0.19999999999999998,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.27849927849927847,0,0,0,0,0.3333333333333333,0.26981652476316104,0.36568660207150017,4,0,0.6666666666666667,0,0.5625,0.08571428571428572,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.1341991341991342,0,1,0,1,0.0,0.10492864851900707,0.14734380220514534,4,0,0.0,0,0.5208333333333333,0.05714285714285714,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0.3795093795093795,0,0,1,0,0.3333333333333333,0.5696126633888956,0.46834279986635485,4,1,0.6666666666666667,0,0.7083333333333333,0.37142857142857144,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.20634920634920634,0,1,0,1,0.0,0.43692289243314547,0.3421316404944871,4,0,0.0,0,0.5625,0.05714285714285714,0,0,0,0,1,0,0,0,1,0,0,1,1,0
0.6103896103896104,0,1,1,1,0.0,0.25146300515649356,0.3432175075175409,4,0,0.3333333333333333,0,0.7083333333333333,0.7714285714285714,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.20634920634920634,0,1,0,0,0.0,0.4130171483391294,0.405111927831607,4,0,0.0,0,0.7083333333333333,0.02857142857142857,0,0,0,0,1,0,0,0,1,0,0,1,1,0
0.5670995670995671,1,1,1,1,0.0,0.26981652476316104,0.4125459405278984,4,1,0.3333333333333333,0,0.6875,0.3142857142857143,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.20634920634920634,0,1,0,0,0.0,0.13475836431226768,0.28583361176077515,4,0,0.3333333333333333,0,0.6041666666666665,0.45714285714285713,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.27849927849927847,0,0,1,0,0.3333333333333333,0.17085981532557862,0.40394253257601065,4,0,0.6666666666666667,0,0.10416666666666663,0.11428571428571428,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.4949494949494949,1,0,0,1,0.6666666666666666,0.8454281088859577,0.7678750417641163,4,1,1.0,0,0.4375,0.02857142857142857,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0.7835497835497836,1,0,0,0,0.0,0.3964504137186713,0.5157033077180087,4,0,0.3333333333333333,1,0.29166666666666663,0.05714285714285714,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.17748917748917747,0,1,0,1,0.3333333333333333,0.03110684734380622,0.05947210157033078,4,0,0.6666666666666667,0,0.39583333333333326,0.11428571428571428,0,1,0,0,0,0,0,1,0,0,0,1,1,0
0.42279942279942273,0,0,1,1,0.0,0.26981652476316104,0.5056799198128967,0,0,0.0,0,0.16666666666666663,0.02857142857142857,0,0,0,0,1,0,0,0,1,0,1,0,1,0
0.4949494949494949,1,1,1,1,0.0,0.3147859455570212,0.5547945205479452,4,0,0.3333333333333333,0,0.6458333333333333,0.05714285714285714,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0.4949494949494949,1,0,1,1,0.3333333333333333,0.14989806931286725,0.09396926161042432,4,1,0.3333333333333333,0,0.39583333333333326,0.37142857142857144,0,0,0,0,1,0,1,0,0,0,0,1,1,0
0.35064935064935066,1,0,1,1,0.0,0.08993884158772036,0.12646174406949548,4,0,0.3333333333333333,0,0.7291666666666665,0.22857142857142856,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0.5670995670995671,0,0,1,1,0.0,0.49094615661350277,0.571917808219178,4,0,0.3333333333333333,0,0.5,0.19999999999999998,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.42279942279942273,1,1,1,0,0.0,0.3420913778630531,0.5141162712996993,4,0,0.3333333333333333,0,0.7291666666666665,0.05714285714285714,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.4949494949494949,1,1,0,0,0.0,0.17839069432785706,0.27672903441363184,0,0,0.0,0,0.10416666666666663,0.02857142857142857,0,0,0,0,1,0,0,0,1,0,1,0,1,0
0.3795093795093795,0,0,0,1,0.0,0.5265619378822401,0.7078182425659872,0,0,0.3333333333333333,0,0.5416666666666666,0.6571428571428571,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.35064935064935066,1,0,1,0,0.0,0.19486749010672744,0.299198128967591,4,0,0.3333333333333333,0,0.4375,0.17142857142857143,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.35064935064935066,0,1,0,1,0.0,0.20086341287924214,0.4192281991313064,4,0,0.3333333333333333,0,0.125,0.02857142857142857,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0.5238095238095238,0,0,0,0,0.3333333333333333,0.15232042211296318,0.36309722686267953,1,0,0.3333333333333333,1,0.375,0.22857142857142856,0,1,0,0,0,0,1,0,0,0,0,1,1,0
0.29292929292929293,1,0,1,1,0.3333333333333333,0.10916176999640245,0.2681256264617441,4,1,0.6666666666666667,1,0.35416666666666663,0.11428571428571428,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.2352092352092352,0,0,1,0,0.0,0.32917616021105645,0.471015703307718,4,0,0.0,0,0.22916666666666663,0.11428571428571428,0,0,0,0,1,0,0,0,1,0,0,1,1,0
0.17748917748917747,0,0,0,0,0.0,0.43692289243314547,0.38147343802205136,4,1,0.3333333333333333,0,0.6041666666666665,0.6857142857142857,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.6392496392496392,0,1,1,1,0.3333333333333333,0.26981652476316104,0.36568660207150017,4,0,0.3333333333333333,0,0.1875,0.05714285714285714,0,0,0,0,1,0,0,0,1,0,0,1,1,0
0.5670995670995671,0,0,1,1,0.0,0.3297757524883079,0.46057467423989307,4,1,0.0,0,0.5625,0.11428571428571428,1,0,0,0,0,0,0,0,1,0,1,0,0,1
0.5670995670995671,1,1,0,1,0.0,0.7355438301954672,0.6314734380220514,1,0,0.0,0,0.20833333333333326,0.17142857142857143,0,0,0,0,1,0,0,0,1,0,1,0,1,0
0.27849927849927847,0,1,0,0,0.0,0.15232042211296318,0.28641830938857327,4,0,0.3333333333333333,0,0.45833333333333326,0.11428571428571428,0,0,0,0,1,0,0,0,1,0,0,1,1,0
0.4949494949494949,0,0,0,1,0.3333333333333333,0.21477994963424873,0.28984296692281986,4,0,0.3333333333333333,0,0.5,0.11428571428571428,0,1,0,0,0,0,0,0,1,0,0,1,1,0
0.9278499278499277,0,0,0,1,0.0,0.5354658831994245,0.816488473103909,0,0,0.0,0,0.375,0.05714285714285714,1,0,0,0,0,0,0,0,1,0,0,1,1,0
0.29292929292929293,1,1,0,1,0.0,0.251828756445617,0.16889408620113597,4,0,0.3333333333333333,0,0.25,0.14285714285714285,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.20634920634920634,0,1,1,0,0.3333333333333333,0.049598273174241515,0.10616438356164382,4,0,0.3333333333333333,0,0.33333333333333326,0.08571428571428572,0,0,0,0,1,0,1,0,0,0,0,1,1,0
0.27849927849927847,0,0,0,0,0.0,0.5231202782108166,0.5053458068827263,4,0,0.3333333333333333,0,0.39583333333333326,0.08571428571428572,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0.27849927849927847,0,1,1,1,0.0,0.7195107327017629,0.7900100233879052,4,0,0.3333333333333333,0,0.5833333333333333,0.2857142857142857,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.6392496392496392,1,0,0,1,0.6666666666666666,0.3381400647559659,0.4854660875375877,0,0,1.0,0,0.14583333333333326,0.17142857142857143,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0.4949494949494949,1,1,1,1,0.0,0.2907992565055762,0.5814400267290344,4,0,0.3333333333333333,0,0.08333333333333326,0.05714285714285714,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.29292929292929293,0,1,0,0,0.0,0.3147859455570212,0.3216672235215503,4,0,0.3333333333333333,1,0.5,0.05714285714285714,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.007215007215007216,1,0,0,0,0.0,0.3147859455570212,0.08895756765786836,4,1,0.0,0,0.6458333333333333,0.7142857142857143,0,0,0,0,1,0,0,0,1,0,0,1,1,0
0.4949494949494949,1,1,0,1,0.3333333333333333,0.39670224247511693,0.5688272636151018,4,1,0.6666666666666667,0,0.3125,0.17142857142857143,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.27849927849927847,1,1,0,1,0.0,0.22784506535555824,0.31122619445372535,4,0,0.3333333333333333,0,0.5208333333333333,0.6857142857142857,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.7113997113997114,0,0,0,1,0.0,0.47313826597913416,0.4234046107584363,4,0,0.3333333333333333,0,0.25,0.37142857142857144,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0.3795093795093795,0,0,0,1,0.6666666666666666,0.19514929847703566,0.2668727029736051,4,0,1.0,1,0.35416666666666663,0.08571428571428572,0,0,0,0,1,0,0,1,0,0,1,0,1,0
0.4949494949494949,1,0,0,1,0.3333333333333333,0.30557620817843867,0.4690110257266956,4,0,0.3333333333333333,0,0.35416666666666663,0.11428571428571428,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0.3795093795093795,0,0,0,1,0.0,0.1761602110564816,0.24114600735048444,0,0,0.3333333333333333,1,0.22916666666666663,0.05714285714285714,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0.7835497835497836,0,0,1,1,0.0,0.390622376783787,0.557133311059138,4,1,0.0,0,0.20833333333333326,0.02857142857142857,0,0,0,0,1,0,0,0,1,0,1,0,1,0
0.8701298701298701,1,1,0,1,0.0,0.19109305672142943,0.2763113932509188,4,0,0.0,0,0.0625,0.05714285714285714,0,0,0,0,1,0,0,0,1,0,0,1,1,0
0.42279942279942273,1,0,1,1,0.0,0.13490826238158055,0.18910791847644504,0,0,0.3333333333333333,0,0.5625,0.02857142857142857,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.29292929292929293,1,0,1,1,0.0,0.20688331934284687,0.298780487804878,4,1,0.0,0,0.020833333333333315,0.17142857142857143,0,0,0,0,1,0,0,0,1,0,0,1,1,0
0.42279942279942273,0,0,0,1,0.0,0.3147859455570212,0.06339792849983295,0,0,0.3333333333333333,0,0.7291666666666665,0.2571428571428571,0,1,0,0,0,0,0,1,0,0,0,1,1,0
0.1341991341991342,1,0,1,1,0.0,0.08993884158772036,0.12646174406949548,4,0,0.6666666666666667,0,0.39583333333333326,0.6,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.9235209235209234,1,1,0,1,0.0,0.31116440820242236,0.3200801871032408,0,0,0.3333333333333333,0,0.8541666666666665,0.11428571428571428,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0.3795093795093795,0,1,1,1,0.0,0.4197145940760283,0.4234046107584363,4,0,0.3333333333333333,0,0.39583333333333326,0.6,0,0,0,0,1,0,0,1,0,0,0,1,1,0
0.6392496392496392,0,1,1,0,0.0,0.19186952872047008,0.4501336451720681,4,0,0.3333333333333333,0,0.33333333333333326,0.11428571428571428,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0.42279942279942273,0,1,1,1,0.6666666666666666,0.3014749970020386,0.5789341797527564,4,0,1.0,0,0.5416666666666666,0.17142857142857143,1,0,0,0,0,0,0,1,0,0,0,1,1,0
